Kd_Kecamatan,Kd_Kota,NamaKecamatan,Created_at,Modified_at,Delete_at
7305051,7305,GALESONG,2022-08-22 10:19:08.316474,,
7305060,7305,GALESONG UTARA,2022-08-22 10:19:08.316474,,
7306010,7306,BONTONOMPO,2022-08-22 10:19:08.316474,,
7306011,7306,BONTONOMPO SELATAN,2022-08-22 10:19:08.316474,,
7306020,7306,BAJENG,2022-08-22 10:19:08.316474,,
7306021,7306,BAJENG BARAT,2022-08-22 10:19:08.316474,,
7306030,7306,PALLANGGA,2022-08-22 10:19:08.316474,,
7306031,7306,BAROMBONG,2022-08-22 10:19:08.316474,,
7306040,7306,SOMBA OPU,2022-08-22 10:19:08.316474,,
7306050,7306,BONTOMARANNU,2022-08-22 10:19:08.316474,,
7306051,7306,PATTALLASSANG,2022-08-22 10:19:08.316474,,
7306060,7306,PARANGLOE,2022-08-22 10:19:08.316474,,
7306061,7306,MANUJU,2022-08-22 10:19:08.316474,,
7306070,7306,TINGGIMONCONG,2022-08-22 10:19:08.316474,,
7306071,7306,TOMBOLO PAO,2022-08-22 10:19:08.316474,,
7306072,7306,PARIGI,2022-08-22 10:19:08.316474,,
7306080,7306,BUNGAYA,2022-08-22 10:19:08.316474,,
7306081,7306,BONTOLEMPANGAN,2022-08-22 10:19:08.316474,,
7306090,7306,TOMPOBULU,2022-08-22 10:19:08.316474,,
7306091,7306,BIRINGBULU,2022-08-22 10:19:08.316474,,
7307010,7307,SINJAI BARAT,2022-08-22 10:19:08.316474,,
7307020,7307,SINJAI BORONG,2022-08-22 10:19:08.316474,,
7307030,7307,SINJAI SELATAN,2022-08-22 10:19:08.316474,,
7307040,7307,TELLU LIMPOE,2022-08-22 10:19:08.316474,,
7307050,7307,SINJAI TIMUR,2022-08-22 10:19:08.316474,,
7307060,7307,SINJAI TENGAH,2022-08-22 10:19:08.316474,,
7307070,7307,SINJAI UTARA,2022-08-22 10:19:08.316474,,
7307080,7307,BULUPODDO,2022-08-22 10:19:08.316474,,
7307090,7307,PULAU SEMBILAN,2022-08-22 10:19:08.316474,,
7308010,7308,MANDAI,2022-08-22 10:19:08.316474,,
7308011,7308,MONCONGLOE,2022-08-22 10:19:08.316474,,
7308020,7308,MAROS BARU,2022-08-22 10:19:08.316474,,
7308021,7308,MARUSU,2022-08-22 10:19:08.316474,,
7308022,7308,TURIKALE,2022-08-22 10:19:08.316474,,
7308023,7308,LAU,2022-08-22 10:19:08.316474,,
7308030,7308,BONTOA,2022-08-22 10:19:08.316474,,
7308040,7308,BANTIMURUNG,2022-08-22 10:19:08.316474,,
7308041,7308,SIMBANG,2022-08-22 10:19:08.316474,,
7308050,7308,TANRALILI,2022-08-22 10:19:08.316474,,
7308051,7308,TOMPU BULU,2022-08-22 10:19:08.316474,,
7308060,7308,CAMBA,2022-08-22 10:19:08.316474,,
7308061,7308,CENRANA,2022-08-22 10:19:08.316474,,
7308070,7308,MALLAWA,2022-08-22 10:19:08.316474,,
7309010,7309,LIUKANG TANGAYA,2022-08-22 10:19:08.316474,,
7309020,7309,LIUKANG KALMAS,2022-08-22 10:19:08.316474,,
7309030,7309,LIUKANG TUPABBIRING,2022-08-22 10:19:08.316474,,
7309031,7309,LIUKANG TUPABBIRING UTARA,2022-08-22 10:19:08.316474,,
7309040,7309,PANGKAJENE,2022-08-22 10:19:08.316474,,
7309041,7309,MINASATENE,2022-08-22 10:19:08.316474,,
7309050,7309,BALOCCI,2022-08-22 10:19:08.316474,,
7309051,7309,TONDONG TALLASA,2022-08-22 10:19:08.316474,,
7309060,7309,BUNGORO,2022-08-22 10:19:08.316474,,
7309070,7309,LABAKKANG,2022-08-22 10:19:08.316474,,
7309080,7309,MA'RANG,2022-08-22 10:19:08.316474,,
7309091,7309,SEGERI,2022-08-22 10:19:08.316474,,
7309092,7309,MANDALLE,2022-08-22 10:19:08.316474,,
7310010,7310,TANETE RIAJA,2022-08-22 10:19:08.316474,,
7310011,7310,PUJANANTING,2022-08-22 10:19:08.316474,,
7310020,7310,TANETE RILAU,2022-08-22 10:19:08.316474,,
7310030,7310,BARRU,2022-08-22 10:19:08.316474,,
7310040,7310,SOPPENG RIAJA,2022-08-22 10:19:08.316474,,
7310041,7310,BALUSU,2022-08-22 10:19:08.316474,,
7310050,7310,MALLUSETASI,2022-08-22 10:19:08.316474,,
7311010,7311,BONTOCANI,2022-08-22 10:19:08.316474,,
7311020,7311,KAHU,2022-08-22 10:19:08.316474,,
7311030,7311,KAJUARA,2022-08-22 10:19:08.316474,,
7311040,7311,SALOMEKKO,2022-08-22 10:19:08.316474,,
7311050,7311,TONRA,2022-08-22 10:19:08.316474,,
7311060,7311,PATIMPENG,2022-08-22 10:19:08.316474,,
7311070,7311,LIBURENG,2022-08-22 10:19:08.316474,,
7311080,7311,MARE,2022-08-22 10:19:08.316474,,
7311090,7311,SIBULUE,2022-08-22 10:19:08.316474,,
7311100,7311,CINA,2022-08-22 10:19:08.316474,,
7311110,7311,BAREBBO,2022-08-22 10:19:08.316474,,
7311120,7311,PONRE,2022-08-22 10:19:08.316474,,
7311130,7311,LAPPARIAJA,2022-08-22 10:19:08.316474,,
7311140,7311,LAMURU,2022-08-22 10:19:08.316474,,
7311141,7311,TELLU LIMPOE,2022-08-22 10:19:08.316474,,
7311150,7311,BENGO,2022-08-22 10:19:08.316474,,
7311160,7311,ULAWENG,2022-08-22 10:19:08.316474,,
7311170,7311,PALAKKA,2022-08-22 10:19:08.316474,,
7311180,7311,AWANGPONE,2022-08-22 10:19:08.316474,,
7311190,7311,TELLU SIATTINGE,2022-08-22 10:19:08.316474,,
7311200,7311,AMALI,2022-08-22 10:19:08.316474,,
7311210,7311,AJANGALE,2022-08-22 10:19:08.316474,,
7311220,7311,DUA BOCCOE,2022-08-22 10:19:08.316474,,
7311230,7311,CENRANA,2022-08-22 10:19:08.316474,,
7311710,7311,TANETE RIATTANG BARAT,2022-08-22 10:19:08.316474,,
7311720,7311,TANETE RIATTANG,2022-08-22 10:19:08.316474,,
7311730,7311,TANETE RIATTANG TIMUR,2022-08-22 10:19:08.316474,,
7312010,7312,MARIO RIWAWO,2022-08-22 10:19:08.316474,,
7312020,7312,LALABATA,2022-08-22 10:19:08.316474,,
7312030,7312,LILI RIAJA,2022-08-22 10:19:08.316474,,
7312031,7312,GANRA,2022-08-22 10:19:08.316474,,
7312032,7312,CITTA,2022-08-22 10:19:08.316474,,
7312040,7312,LILI RILAU,2022-08-22 10:19:08.316474,,
7312050,7312,DONRI DONRI,2022-08-22 10:19:08.316474,,
7312060,7312,MARIO RIAWA,2022-08-22 10:19:08.316474,,
7313010,7313,SABBANG PARU,2022-08-22 10:19:08.316474,,
7313020,7313,TEMPE,2022-08-22 10:19:08.316474,,
7313030,7313,PAMMANA,2022-08-22 10:19:08.316474,,
7313040,7313,BOLA,2022-08-22 10:19:08.316474,,
7313050,7313,TAKKALALLA,2022-08-22 10:19:08.316474,,
7313060,7313,SAJOANGING,2022-08-22 10:19:08.316474,,
7313061,7313,PENRANG,2022-08-22 10:19:08.316474,,
7313070,7313,MAJAULENG,2022-08-22 10:19:08.316474,,
7313080,7313,TANA SITOLO,2022-08-22 10:19:08.316474,,
7313090,7313,BELAWA,2022-08-22 10:19:08.316474,,
7313100,7313,MANIANG PAJO,2022-08-22 10:19:08.316474,,
7313101,7313,GILIRENG,2022-08-22 10:19:08.316474,,
7313110,7313,KEERA,2022-08-22 10:19:08.316474,,
7313120,7313,PITUMPANUA,2022-08-22 10:19:08.316474,,
7314010,7314,PANCA LAUTANG,2022-08-22 10:19:08.316474,,
7314020,7314,TELLULIMPO E,2022-08-22 10:19:08.316474,,
7314030,7314,WATANG PULU,2022-08-22 10:19:08.316474,,
7314040,7314,BARANTI,2022-08-22 10:19:08.316474,,
7314050,7314,PANCA RIJANG,2022-08-22 10:19:08.316474,,
7314051,7314,KULO,2022-08-22 10:19:08.316474,,
7314060,7314,MARITENGNGAE,2022-08-22 10:19:08.316474,,
7314061,7314,WATANG SIDENRENG,2022-08-22 10:19:08.316474,,
7314070,7314,PITU RIAWA,2022-08-22 10:19:08.316474,,
7314080,7314,DUAPITUE,2022-08-22 10:19:08.316474,,
7314081,7314,PITU RIASE,2022-08-22 10:19:08.316474,,
7315010,7315,SUPPA,2022-08-22 10:19:08.316474,,
7315020,7315,MATTIROSOMPE,2022-08-22 10:19:08.316474,,
7315021,7315,LANRISANG,2022-08-22 10:19:08.316474,,
7315030,7315,MATTIRO BULU,2022-08-22 10:19:08.316474,,
7315040,7315,WATANG SAWITTO,2022-08-22 10:19:08.316474,,
7315041,7315,PALETEANG,2022-08-22 10:19:08.316474,,
7315042,7315,TIROANG,2022-08-22 10:19:08.316474,,
7315050,7315,PATAMPANUA,2022-08-22 10:19:08.316474,,
7315060,7315,CEMPA,2022-08-22 10:19:08.316474,,
7315070,7315,DUAMPANUA,2022-08-22 10:19:08.316474,,
7315071,7315,BATULAPPA,2022-08-22 10:19:08.316474,,
7315080,7315,LEMBANG,2022-08-22 10:19:08.316474,,
7316010,7316,MAIWA,2022-08-22 10:19:08.316474,,
7316011,7316,BUNGIN,2022-08-22 10:19:08.316474,,
7316020,7316,ENREKANG,2022-08-22 10:19:08.316474,,
7316021,7316,CENDANA,2022-08-22 10:19:08.316474,,
7316030,7316,BARAKA,2022-08-22 10:19:08.316474,,
7316031,7316,BUNTU BATU,2022-08-22 10:19:08.316474,,
7316040,7316,ANGGERAJA,2022-08-22 10:19:08.316474,,
7316041,7316,MALUA,2022-08-22 10:19:08.316474,,
7316050,7316,ALLA,2022-08-22 10:19:08.316474,,
7316051,7316,CURIO,2022-08-22 10:19:08.316474,,
7316052,7316,MASALLE,2022-08-22 10:19:08.316474,,
7316053,7316,BAROKO,2022-08-22 10:19:08.316474,,
7317010,7317,LAROMPONG,2022-08-22 10:19:08.316474,,
7317011,7317,LAROMPONG SELATAN,2022-08-22 10:19:08.316474,,
7317020,7317,SULI,2022-08-22 10:19:08.316474,,
7317021,7317,SULI BARAT,2022-08-22 10:19:08.316474,,
7317030,7317,BELOPA,2022-08-22 10:19:08.316474,,
7317031,7317,KAMANRE,2022-08-22 10:19:08.316474,,
7317032,7317,BELOPA UTARA,2022-08-22 10:19:08.316474,,
7317040,7317,BAJO,2022-08-22 10:19:08.316474,,
7317041,7317,BAJO BARAT,2022-08-22 10:19:08.316474,,
7317050,7317,BASSESANGTEMPE,2022-08-22 10:19:08.316474,,
7317051,7317,LATIMOJONG,2022-08-22 10:19:08.316474,,
7317052,7317,BASSESANGTEMPE UTARA,2022-08-22 10:19:08.316474,,
7317060,7317,BUPON,2022-08-22 10:19:08.316474,,
7317061,7317,PONRANG,2022-08-22 10:19:08.316474,,
7317062,7317,PONRANG SELATAN,2022-08-22 10:19:08.316474,,
7317070,7317,BUA,2022-08-22 10:19:08.316474,,
7317080,7317,WALENRANG,2022-08-22 10:19:08.316474,,
7317081,7317,WALENRANG TIMUR,2022-08-22 10:19:08.316474,,
7317090,7317,LAMASI,2022-08-22 10:19:08.316474,,
7317091,7317,WALENRANG UTARA,2022-08-22 10:19:08.316474,,
7317092,7317,WALENRANG BARAT,2022-08-22 10:19:08.316474,,
7317093,7317,LAMASI TIMUR,2022-08-22 10:19:08.316474,,
7318010,7318,BONGGAKARADENG,2022-08-22 10:19:08.316474,,
7318011,7318,SIMBUANG,2022-08-22 10:19:08.316474,,
7318012,7318,RANO,2022-08-22 10:19:08.316474,,
7318013,7318,MAPPAK,2022-08-22 10:19:08.316474,,
7318020,7318,MENGKENDEK,2022-08-22 10:19:08.316474,,
7318021,7318,GANDANG BATU SILANAN,2022-08-22 10:19:08.316474,,
7318030,7318,SANGALLA,2022-08-22 10:19:08.316474,,
7318031,7318,SANGALA SELATAN,2022-08-22 10:19:08.316474,,
7318032,7318,SANGALLA UTARA,2022-08-22 10:19:08.316474,,
7318040,7318,MAKALE,2022-08-22 10:19:08.316474,,
7318041,7318,MAKALE SELATAN,2022-08-22 10:19:08.316474,,
7318042,7318,MAKALE UTARA,2022-08-22 10:19:08.316474,,
7318050,7318,SALUPUTTI,2022-08-22 10:19:08.316474,,
7318051,7318,BITTUANG,2022-08-22 10:19:08.316474,,
7318052,7318,REMBON,2022-08-22 10:19:08.316474,,
7318053,7318,MASANDA,2022-08-22 10:19:08.316474,,
7318054,7318,MALIMBONG BALEPE,2022-08-22 10:19:08.316474,,
7318061,7318,RANTETAYO,2022-08-22 10:19:08.316474,,
7318067,7318,KURRA,2022-08-22 10:19:08.316474,,
7322010,7322,SABBANG,2022-08-22 10:19:08.316474,,
7322020,7322,BAEBUNTA,2022-08-22 10:19:08.316474,,
7322030,7322,MALANGKE,2022-08-22 10:19:08.316474,,
7322031,7322,MALANGKE BARAT,2022-08-22 10:19:08.316474,,
7322040,7322,SUKAMAJU,2022-08-22 10:19:08.316474,,
7322050,7322,BONE-BONE,2022-08-22 10:19:08.316474,,
7322051,7322,TANA LILI,2022-08-22 10:19:08.316474,,
7322120,7322,MASAMBA,2022-08-22 10:19:08.316474,,
7322121,7322,MAPPEDECENG,2022-08-22 10:19:08.316474,,
7322122,7322,RAMPI,2022-08-22 10:19:08.316474,,
7322130,7322,LIMBONG,2022-08-22 10:19:08.316474,,
7322131,7322,SEKO,2022-08-22 10:19:08.316474,,
7325010,7325,BURAU,2022-08-22 10:19:08.316474,,
7325020,7325,WOTU,2022-08-22 10:19:08.316474,,
7325030,7325,TOMONI,2022-08-22 10:19:08.316474,,
7325031,7325,TOMONI TIMUR,2022-08-22 10:19:08.316474,,
7325040,7325,ANGKONA,2022-08-22 10:19:08.316474,,
7325050,7325,MALILI,2022-08-22 10:19:08.316474,,
7325060,7325,TOWUTI,2022-08-22 10:19:08.316474,,
7325070,7325,NUHA,2022-08-22 10:19:08.316474,,
7325071,7325,WASUPONDA,2022-08-22 10:19:08.316474,,
7325080,7325,MANGKUTANA,2022-08-22 10:19:08.316474,,
7325081,7325,KALAENA,2022-08-22 10:19:08.316474,,
7326010,7326,SOPAI,2022-08-22 10:19:08.316474,,
7326020,7326,KESU,2022-08-22 10:19:08.316474,,
7326030,7326,SANGGALANGI,2022-08-22 10:19:08.316474,,
7326040,7326,BUNTAO,2022-08-22 10:19:08.316474,,
7326050,7326,RANTEBUA,2022-08-22 10:19:08.316474,,
7326060,7326,NANGGALA,2022-08-22 10:19:08.316474,,
7326070,7326,TONDON,2022-08-22 10:19:08.316474,,
7326080,7326,TALLUNGLIPU,2022-08-22 10:19:08.316474,,
7326090,7326,RANTEPAO,2022-08-22 10:19:08.316474,,
7326100,7326,TIKALA,2022-08-22 10:19:08.316474,,
7326110,7326,SESEAN,2022-08-22 10:19:08.316474,,
7326120,7326,BALUSU,2022-08-22 10:19:08.316474,,
7326130,7326,SA'DAN,2022-08-22 10:19:08.316474,,
7326140,7326,BENGKELEKILA,2022-08-22 10:19:08.316474,,
7326150,7326,SESEAN SULOARA,2022-08-22 10:19:08.316474,,
7326160,7326,KAPALA PITU,2022-08-22 10:19:08.316474,,
7326170,7326,DENDE PIONGAN NAPO,2022-08-22 10:19:08.316474,,
7326180,7326,AWAN RANTE KARUA,2022-08-22 10:19:08.316474,,
7326190,7326,RINDINGALO,2022-08-22 10:19:08.316474,,
7326200,7326,BUNTU PEPASAN,2022-08-22 10:19:08.316474,,
7326210,7326,BARUPPU,2022-08-22 10:19:08.316474,,
7371010,7371,MARISO,2022-08-22 10:19:08.316474,,
7371020,7371,MAMAJANG,2022-08-22 10:19:08.316474,,
7371030,7371,TAMALATE,2022-08-22 10:19:08.316474,,
7371031,7371,RAPPOCINI,2022-08-22 10:19:08.316474,,
7371040,7371,MAKASSAR,2022-08-22 10:19:08.316474,,
7371050,7371,UJUNG PANDANG,2022-08-22 10:19:08.316474,,
7371060,7371,WAJO,2022-08-22 10:19:08.316474,,
7371070,7371,BONTOALA,2022-08-22 10:19:08.316474,,
7371080,7371,UJUNG TANAH,2022-08-22 10:19:08.316474,,
7371081,7371,KEPULAUAN SANGKARRANG,2022-08-22 10:19:08.316474,,
7371090,7371,TALLO,2022-08-22 10:19:08.316474,,
7371100,7371,PANAKKUKANG,2022-08-22 10:19:08.316474,,
7371101,7371,MANGGALA,2022-08-22 10:19:08.316474,,
7371110,7371,BIRING KANAYA,2022-08-22 10:19:08.316474,,
7371111,7371,TAMALANREA,2022-08-22 10:19:08.316474,,
7372010,7372,BACUKIKI,2022-08-22 10:19:08.316474,,
7372011,7372,BACUKIKI BARAT,2022-08-22 10:19:08.316474,,
7372020,7372,UJUNG,2022-08-22 10:19:08.316474,,
7372030,7372,SOREANG,2022-08-22 10:19:08.316474,,
7373010,7373,WARA SELATAN,2022-08-22 10:19:08.316474,,
7373011,7373,SENDANA,2022-08-22 10:19:08.316474,,
7373020,7373,WARA,2022-08-22 10:19:08.316474,,
7373021,7373,WARA TIMUR,2022-08-22 10:19:08.316474,,
7373022,7373,MUNGKAJANG,2022-08-22 10:19:08.316474,,
7373030,7373,WARA UTARA,2022-08-22 10:19:08.316474,,
7373031,7373,BARA,2022-08-22 10:19:08.316474,,
7373040,7373,TELLUWANUA,2022-08-22 10:19:08.316474,,
7373041,7373,WARA BARAT,2022-08-22 10:19:08.316474,,
7401050,7401,LASALIMU,2022-08-22 10:19:08.316474,,
7401051,7401,LASALIMU SELATAN,2022-08-22 10:19:08.316474,,
7401052,7401,SIONTAPINA,2022-08-22 10:19:08.316474,,
7401060,7401,PASAR WAJO,2022-08-22 10:19:08.316474,,
7401061,7401,WOLOWA,2022-08-22 10:19:08.316474,,
7401062,7401,WABULA,2022-08-22 10:19:08.316474,,
7401110,7401,KAPONTORI,2022-08-22 10:19:08.316474,,
7402010,7402,TONGKUNO,2022-08-22 10:19:08.316474,,
7402011,7402,TONGKUNO SELATAN,2022-08-22 10:19:08.316474,,
7402020,7402,PARIGI,2022-08-22 10:19:08.316474,,
7402021,7402,BONE,2022-08-22 10:19:08.316474,,
7402022,7402,MAROBO,2022-08-22 10:19:08.316474,,
7402030,7402,KABAWO,2022-08-22 10:19:08.316474,,
7402031,7402,KABANGKA,2022-08-22 10:19:08.316474,,
7402032,7402,KONTUKOWUNA,2022-08-22 10:19:08.316474,,
7402061,7402,KONTUNAGA,2022-08-22 10:19:08.316474,,
7402062,7402,WATOPUTE,2022-08-22 10:19:08.316474,,
7402070,7402,KATOBU,2022-08-22 10:19:08.316474,,
7402071,7402,LOHIA,2022-08-22 10:19:08.316474,,
7402072,7402,DURUKA,2022-08-22 10:19:08.316474,,
7402073,7402,BATALAIWORU,2022-08-22 10:19:08.316474,,
7402080,7402,NAPABALANO,2022-08-22 10:19:08.316474,,
7402081,7402,LASALEPA,2022-08-22 10:19:08.316474,,
7402083,7402,TOWEA,2022-08-22 10:19:08.316474,,
7402090,7402,WAKORUMBA SELATAN,2022-08-22 10:19:08.316474,,
7402091,7402,PASIR PUTIH,2022-08-22 10:19:08.316474,,
7402092,7402,PASI KOLAGA,2022-08-22 10:19:08.316474,,
7402111,7402,MALIGANO,2022-08-22 10:19:08.316474,,
7402112,7402,BATUKARA,2022-08-22 10:19:08.316474,,
7403090,7403,SOROPIA,2022-08-22 10:19:08.316474,,
7403091,7403,LALONGGASUMEETO,2022-08-22 10:19:08.316474,,
7403100,7403,SAMPARA,2022-08-22 10:19:08.316474,,
7403101,7403,BONDOALA,2022-08-22 10:19:08.316474,,
7403102,7403,BESULUTU,2022-08-22 10:19:08.316474,,
7403103,7403,KAPOIALA,2022-08-22 10:19:08.316474,,
7403104,7403,ANGGALOMOARE,2022-08-22 10:19:08.316474,,
7403105,7403,MOROSI,2022-08-22 10:19:08.316474,,
7403130,7403,LAMBUYA,2022-08-22 10:19:08.316474,,
7403131,7403,UEPAI,2022-08-22 10:19:08.316474,,
7403132,7403,PURIALA,2022-08-22 10:19:08.316474,,
7403133,7403,ONEMBUTE,2022-08-22 10:19:08.316474,,
7403140,7403,PONDIDAHA,2022-08-22 10:19:08.316474,,
7403141,7403,WONGGEDUKU,2022-08-22 10:19:08.316474,,
7403142,7403,AMONGGEDO,2022-08-22 10:19:08.316474,,
7403143,7403,WONGGEDUKU BARAT,2022-08-22 10:19:08.316474,,
7403150,7403,WAWOTOBI,2022-08-22 10:19:08.316474,,
7403151,7403,MELUHU,2022-08-22 10:19:08.316474,,
7403152,7403,KONAWE,2022-08-22 10:19:08.316474,,
7403153,7403,ANGGOTOA,2022-08-22 10:19:08.316474,,
7403170,7403,UNAAHA,2022-08-22 10:19:08.316474,,
7403171,7403,ANGGABERI,2022-08-22 10:19:08.316474,,
7403180,7403,ABUKI,2022-08-22 10:19:08.316474,,
7403181,7403,LATOMA,2022-08-22 10:19:08.316474,,
7403182,7403,TONGAUNA,2022-08-22 10:19:08.316474,,
7403183,7403,ASINUA,2022-08-22 10:19:08.316474,,
7403184,7403,PADANGGUNI,2022-08-22 10:19:08.316474,,
7403185,7403,TONGAUNA UTARA,2022-08-22 10:19:08.316474,,
7403193,7403,ROUTA,2022-08-22 10:19:08.316474,,
7404010,7404,WATUBANGGA,2022-08-22 10:19:08.316474,,
7404011,7404,TANGGETADA,2022-08-22 10:19:08.316474,,
7404012,7404,TOARI,2022-08-22 10:19:08.316474,,
7404013,7404,POLINGGONA,2022-08-22 10:19:08.316474,,
7404020,7404,POMALAA,2022-08-22 10:19:08.316474,,
7404030,7404,WUNDULAKO,2022-08-22 10:19:08.316474,,
7404031,7404,BAULA,2022-08-22 10:19:08.316474,,
7404060,7404,KOLAKA,2022-08-22 10:19:08.316474,,
7404061,7404,LATAMBAGA,2022-08-22 10:19:08.316474,,
7404070,7404,WOLO,2022-08-22 10:19:08.316474,,
7404071,7404,SAMATURU,2022-08-22 10:19:08.316474,,
7404072,7404,IWOIMENDAA,2022-08-22 10:19:08.316474,,
7405010,7405,TINANGGEA,2022-08-22 10:19:08.316474,,
7405011,7405,LALEMBUU,2022-08-22 10:19:08.316474,,
7405020,7405,ANDOOLO,2022-08-22 10:19:08.316474,,
7405021,7405,BUKE,2022-08-22 10:19:08.316474,,
7405022,7405,ANDOOLO BARAT,2022-08-22 10:19:08.316474,,
7405030,7405,PALANGGA,2022-08-22 10:19:08.316474,,
7405031,7405,PALANGGA SELATAN,2022-08-22 10:19:08.316474,,
7405032,7405,BAITO,2022-08-22 10:19:08.316474,,
7405040,7405,LAINEA,2022-08-22 10:19:08.316474,,
7405041,7405,LAEYA,2022-08-22 10:19:08.316474,,
7405050,7405,KOLONO,2022-08-22 10:19:08.316474,,
7405051,7405,KOLONO TIMUR,2022-08-22 10:19:08.316474,,
7405060,7405,LAONTI,2022-08-22 10:19:08.316474,,
7405070,7405,MORAMO,2022-08-22 10:19:08.316474,,
7405071,7405,MORAMO UTARA,2022-08-22 10:19:08.316474,,
7405080,7405,KONDA,2022-08-22 10:19:08.316474,,
7405081,7405,WOLASI,2022-08-22 10:19:08.316474,,
7405090,7405,RANOMEETO,2022-08-22 10:19:08.316474,,
7405091,7405,RANOMEETO BARAT,2022-08-22 10:19:08.316474,,
7405100,7405,LANDONO,2022-08-22 10:19:08.316474,,
7405101,7405,MOWILA,2022-08-22 10:19:08.316474,,
7405102,7405,SABULAKOA,2022-08-22 10:19:08.316474,,
7405110,7405,ANGATA,2022-08-22 10:19:08.316474,,
7405111,7405,BENUA,2022-08-22 10:19:08.316474,,
7405112,7405,BASALA,2022-08-22 10:19:08.316474,,
7406010,7406,KABAENA,2022-08-22 10:19:08.316474,,
7406011,7406,KABAENA UTARA,2022-08-22 10:19:08.316474,,
7406012,7406,KABAENA SELATAN,2022-08-22 10:19:08.316474,,
7406013,7406,KABAENA BARAT,2022-08-22 10:19:08.316474,,
7406020,7406,KABAENA TIMUR,2022-08-22 10:19:08.316474,,
7406021,7406,KABAENA TENGAH,2022-08-22 10:19:08.316474,,
7406030,7406,RUMBIA,2022-08-22 10:19:08.316474,,
7406031,7406,MATA OLEO,2022-08-22 10:19:08.316474,,
7406032,7406,KEP. MASALOKA RAYA,2022-08-22 10:19:08.316474,,
7406033,7406,RUMBIA TENGAH,2022-08-22 10:19:08.316474,,
7406040,7406,RAROWATU,2022-08-22 10:19:08.316474,,
7406041,7406,RAROWATU UTARA,2022-08-22 10:19:08.316474,,
7406042,7406,MATA USU,2022-08-22 10:19:08.316474,,
7406043,7406,LANTARI JAYA,2022-08-22 10:19:08.316474,,
7406050,7406,POLEANG TIMUR,2022-08-22 10:19:08.316474,,
7406051,7406,POLEANG UTARA,2022-08-22 10:19:08.316474,,
7406052,7406,POLEANG SELATAN,2022-08-22 10:19:08.316474,,
7406053,7406,POLEANG TENGGARA,2022-08-22 10:19:08.316474,,
7406060,7406,POLEANG,2022-08-22 10:19:08.316474,,
7406061,7406,POLEANG BARAT,2022-08-22 10:19:08.316474,,
7406062,7406,TONTONUNU,2022-08-22 10:19:08.316474,,
7406063,7406,POLEANG TENGAH,2022-08-22 10:19:08.316474,,
7407010,7407,BINONGKO,2022-08-22 10:19:08.316474,,
7407011,7407,TOGO BINONGKO,2022-08-22 10:19:08.316474,,
7407020,7407,TOMIA,2022-08-22 10:19:08.316474,,
7407021,7407,TOMIA TIMUR,2022-08-22 10:19:08.316474,,
7407030,7407,KALEDUPA,2022-08-22 10:19:08.316474,,
7407031,7407,KALEDUPA SELATAN,2022-08-22 10:19:08.316474,,
7407040,7407,WANGI-WANGI,2022-08-22 10:19:08.316474,,
7407050,7407,WANGI-WANGI SELATAN,2022-08-22 10:19:08.316474,,
7408010,7408,RANTEANGIN,2022-08-22 10:19:08.316474,,
7408011,7408,LAMBAI,2022-08-22 10:19:08.316474,,
7408012,7408,WAWO,2022-08-22 10:19:08.316474,,
7408020,7408,LASUSUA,2022-08-22 10:19:08.316474,,
7408021,7408,KATOI,2022-08-22 10:19:08.316474,,
7408030,7408,KODEOHA,2022-08-22 10:19:08.316474,,
7408031,7408,TIWU,2022-08-22 10:19:08.316474,,
7408040,7408,NGAPA,2022-08-22 10:19:08.316474,,
7408041,7408,WATUNOHU,2022-08-22 10:19:08.316474,,
7408050,7408,PAKUE,2022-08-22 10:19:08.316474,,
7408051,7408,PAKUE UTARA,2022-08-22 10:19:08.316474,,
7408052,7408,PAKUE TENGAH,2022-08-22 10:19:08.316474,,
7408060,7408,BATU PUTIH,2022-08-22 10:19:08.316474,,
7408061,7408,POREHU,2022-08-22 10:19:08.316474,,
7408062,7408,TOLALA,2022-08-22 10:19:08.316474,,
7409100,7409,BONEGUNU,2022-08-22 10:19:08.316474,,
7409101,7409,KAMBOWA,2022-08-22 10:19:08.316474,,
7409110,7409,WAKORUMBA,2022-08-22 10:19:08.316474,,
7409120,7409,KULISUSU,2022-08-22 10:19:08.316474,,
7409121,7409,KULISUSU BARAT,2022-08-22 10:19:08.316474,,
7409122,7409,KULISUSU UTARA,2022-08-22 10:19:08.316474,,
7410010,7410,SAWA,2022-08-22 10:19:08.316474,,
7410011,7410,MOTUI,2022-08-22 10:19:08.316474,,
7410020,7410,LEMBO,2022-08-22 10:19:08.316474,,
7410030,7410,LASOLO,2022-08-22 10:19:08.316474,,
7410031,7410,WAWOLESEA,2022-08-22 10:19:08.316474,,
7410032,7410,LASOLO KEPULAUAN,2022-08-22 10:19:08.316474,,
7410040,7410,MOLAWE,2022-08-22 10:19:08.316474,,
7410050,7410,ASERA,2022-08-22 10:19:08.316474,,
7410051,7410,ANDOWIA,2022-08-22 10:19:08.316474,,
7410052,7410,OHEO,2022-08-22 10:19:08.316474,,
7410060,7410,LANGGIKIMA,2022-08-22 10:19:08.316474,,
7410070,7410,WIWIRANO,2022-08-22 10:19:08.316474,,
7410071,7410,LANDAWE,2022-08-22 10:19:08.316474,,
7411010,7411,AERE,2022-08-22 10:19:08.316474,,
7411020,7411,LAMBANDIA,2022-08-22 10:19:08.316474,,
